,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10,295,84539897,2021/06/26 3:10 PM +0800,2021-06-26,2021-06-26 07:10:00 UTC,Singapore,162339,sohkamyung,2021-06-26 12:40:50 UTC,2021-06-26 14:37:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84539897,https://inaturalist-open-data.s3.amazonaws.com/photos/138958017/medium.jpeg,,,,2,0,False,,"Pasir Ris, Singapore",1.378764,103.9498949722,,,,,,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
11,255,81168683,2021/05/30 4:29 PM +0800,2021-05-30,2021-05-30 08:29:00 UTC,Singapore,651850,patricialorenz,2021-06-01 13:16:29 UTC,2021-06-01 14:07:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81168683,https://inaturalist-open-data.s3.amazonaws.com/photos/133109587/medium.jpeg,,,,1,0,False,,"Kent Ridge Park, Singapore",1.2838852,103.7912945,608.0,,,,608.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
12,416,100831945,2021-11-11,2021-11-11,,UTC,5178686,e0425397noelle21,2021-11-11 05:57:16 UTC,2021-11-14 08:36:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100831945,https://inaturalist-open-data.s3.amazonaws.com/photos/168331718/medium.jpeg,,,This is an adult female individual as male individuals have an iridescent reddish-copper throat and iridescent green upper parts. Females lack the iridescent plumage and have a plain olive back. It's beak is rather long and curved downwards for better access to nectar from flowers. It is identified by its white broken eye-ring. This individual was seen hopping from flower to flower feeding. ,6,1,False,2.0,Botanic Gardens,1.3223162507,103.8149267435,228.0,,,,228.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
13,286,83903046,2021/06/21 7:16 AM +0800,2021-06-21,2021-06-20 23:16:00 UTC,Singapore,4022718,samuel_lee,2021-06-21 06:16:07 UTC,2021-06-21 08:27:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/83903046,https://inaturalist-open-data.s3.amazonaws.com/photos/137839348/medium.jpeg,,,Did not stay in one spot long enough to take a good photo.,1,0,False,,"Lim Chu Kang, Singapore",1.4397808614,103.735011853,2.0,,,,2.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
14,60,53847392,2020/07/21 3:43 PM +0800,2020-07-21,2020-07-21 07:43:00 UTC,Singapore,651850,patricialorenz,2020-07-21 15:20:44 UTC,2020-07-24 11:00:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53847392,https://inaturalist-open-data.s3.amazonaws.com/photos/85656908/medium.jpeg,,,,4,0,False,,"Yunnan Garden @ Nanyang Technological University, Singapore",1.3431152033,103.6847982862,109.0,,,,109.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
15,488,106720091,2022-02-14 08:17:20,2022-02-14,2022-02-14 00:17:20 UTC,Singapore,1591960,alexashby,2022-02-14 02:12:34 UTC,2022-02-15 14:12:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106720091,https://inaturalist-open-data.s3.amazonaws.com/photos/179337330/medium.jpeg,,,,2,0,False,2.0,"Central, SG",1.2922861997,103.8308035,,,,,,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
16,220,77575996,Thu May 06 2021 16:43:45 GMT+0800 (GMT+8),2021-05-06,2021-05-06 08:43:45 UTC,UTC,3948217,e0310083terence21,2021-05-06 08:47:17 UTC,2021-05-09 17:20:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77575996,https://inaturalist-open-data.s3.amazonaws.com/photos/126883940/medium.jpg,,,,3,1,False,3.0,"Jurong Lake Gardens, Singapore, Singapore, SG",1.33797,103.7265383333,,,,,,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
17,479,105997135,2020/12/25 11:50 AM UTC,2020-12-25,2020-12-25 11:50:00 UTC,UTC,5200305,amelia_choon,2022-02-02 01:59:51 UTC,2022-02-02 06:50:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105997135,https://inaturalist-open-data.s3.amazonaws.com/photos/177973961/medium.jpeg,,,,3,0,False,,"Tampines, Singapore",1.3355640236,103.965253661,15.0,,,,15.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
18,119,63882518,2020/10/31 12:26 PM +0800,2020-10-31,2020-10-31 04:26:00 UTC,Singapore,1810128,pseudomonasry,2020-10-31 13:50:22 UTC,2020-11-04 01:50:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63882518,https://inaturalist-open-data.s3.amazonaws.com/photos/102603695/medium.jpeg,,,,3,0,False,,"Pasir Ris, Singapore",1.3764857929,103.95249791,122.0,,,,122.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
19,211,74826030,2021-04-22 12:44:59 PM GMT+08:00,2021-04-22,2021-04-22 04:44:59 UTC,Perth,4063353,gavin_n,2021-04-22 12:03:31 UTC,2021-12-26 05:24:45 UTC,research,CC0,https://www.inaturalist.org/observations/74826030,https://inaturalist-open-data.s3.amazonaws.com/photos/122344310/medium.jpeg,,,,3,0,False,2.0,"Unnamed Road, Lake Bridge, Water way walking Bridge, Singapore",1.3413893139,103.7240001932,11.0,,,,11.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
20,304,85760849,2021/06/17 4:10 PM +0800,2021-06-17,2021-06-17 08:10:00 UTC,Singapore,651850,patricialorenz,2021-07-05 13:36:38 UTC,2021-07-06 02:40:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85760849,https://inaturalist-open-data.s3.amazonaws.com/photos/141160320/medium.jpeg,,,,3,0,False,,"Pasir Ris Park - Mangrove Boardwalk, Singapore",1.3778914518,103.9517773811,209.0,,,,209.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
21,114,63375246,2020/10/24 8:26 AM UTC,2020-10-24,2020-10-24 08:26:00 UTC,UTC,3734287,manojmcn,2020-10-24 08:46:09 UTC,2020-10-25 23:30:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63375246,https://inaturalist-open-data.s3.amazonaws.com/photos/101698988/medium.jpg,,,,3,1,False,,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526.0,,,,1526.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
22,282,83774138,2021/06/20 8:09 AM +0800,2021-06-20,2021-06-20 00:09:00 UTC,Singapore,4518882,fadzrun,2021-06-20 12:51:20 UTC,2021-06-21 15:22:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83774138,https://inaturalist-open-data.s3.amazonaws.com/photos/137615738/medium.jpg,,,,2,0,False,,"Thomson Nature Park, Singapore",1.385163228,103.8213694096,57.0,,,,57.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
23,95,60067456,2020-09-19,2020-09-19,,Singapore,1810128,pseudomonasry,2020-09-19 14:10:03 UTC,2020-09-20 02:57:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60067456,https://inaturalist-open-data.s3.amazonaws.com/photos/96022904/medium.jpeg,,,,3,0,False,,"Bukit Merah, Singapore",1.2892185905,103.8080504168,103.0,,,,103.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
24,23,48437450,Sun May 31 2020 10:25:28 GMT+0800 (GMT+8),2020-05-31,2020-05-31 02:25:28 UTC,Australia/Perth,3121672,kaustavr,2020-06-04 14:28:51 UTC,2020-07-31 06:57:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48437450,https://inaturalist-open-data.s3.amazonaws.com/photos/76857740/medium.jpg,,,,4,0,False,3.0,"Tanah Merah Kechil Avenue, Bedok, Singapore, SG",1.32922,103.94597,32.0,,,,32.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
25,343,92212107,2021/08/18 2:34 PM +0800,2021-08-18,2021-08-18 06:34:00 UTC,Singapore,604276,catalinatong,2021-08-23 07:46:55 UTC,2021-08-24 15:35:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92212107,https://inaturalist-open-data.s3.amazonaws.com/photos/152647018/medium.jpeg,,,,2,0,False,,Goldhill avenue,1.3226705536,103.8328420021,92.0,,,,92.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
26,314,87534704,2021/07/17 4:41 PM +0800,2021-07-17,2021-07-17 08:41:00 UTC,Singapore,4518882,fadzrun,2021-07-18 11:32:39 UTC,2021-07-19 06:50:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87534704,https://inaturalist-open-data.s3.amazonaws.com/photos/144328737/medium.jpg,,,,2,0,False,,"Sg Buloh, Singapore",1.4447847471,103.7242308081,58.0,,,,58.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
27,269,82522715,2021/06/08 1:29 AM UTC,2021-06-08,2021-06-08 01:29:00 UTC,UTC,4374994,sharikavbhat,2021-06-11 08:45:59 UTC,2021-06-12 14:49:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82522715,https://inaturalist-open-data.s3.amazonaws.com/photos/135452314/medium.jpeg,,,,2,0,False,,"Eden Condo, Singapore",1.352083,103.818462709,4722.0,,,,4722.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
28,444,102582641,2021-12-06 07:43:18,2021-12-06,2021-12-05 23:43:18 UTC,Singapore,4385114,sanjana_,2021-12-06 03:21:30 UTC,2021-12-06 03:34:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102582641,https://inaturalist-open-data.s3.amazonaws.com/photos/171514423/medium.jpeg,,,,1,0,False,2.0,Tampines Eco Green,1.3637808594,103.9481855929,264.0,,,,264.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
29,348,92866607,Sat Aug 28 2021 13:18:19 GMT+0800 (GMT+8),2021-08-28,2021-08-28 05:18:19 UTC,Beijing,4876196,xiu_cheng,2021-08-29 03:34:33 UTC,2021-08-30 08:32:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92866607,https://inaturalist-open-data.s3.amazonaws.com/photos/153865676/medium.jpg,,,parks,2,0,False,3.0,"Clementi Woods Park, West Coast, Singapore, SG",1.299686524,103.767535511,393.0,,,,393.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
30,12,44459594,2020/04/25 6:30 PM SST,2020-04-25,2020-04-25 05:30:00 UTC,Samoa,2885696,horacewhippet,2020-05-01 10:22:33 UTC,2020-05-06 10:20:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44459594,https://inaturalist-open-data.s3.amazonaws.com/photos/70492548/medium.jpg,,,,3,0,False,,"Old Holland Road, Singapore",1.352083,103.819836,33607.0,,,,33607.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
31,112,63375244,2020/10/24 8:24 AM UTC,2020-10-24,2020-10-24 08:24:00 UTC,UTC,3734287,manojmcn,2020-10-24 08:46:08 UTC,2020-10-25 05:55:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63375244,https://inaturalist-open-data.s3.amazonaws.com/photos/101698957/medium.jpg,,,,4,1,False,,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526.0,,,,1526.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
32,326,89482319,Sun Aug 01 2021 17:54:48 GMT+0800 (GMT+8),2021-08-01,2021-08-01 09:54:48 UTC,Perth,4007747,phliew,2021-08-01 14:53:14 UTC,2021-08-03 14:03:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89482319,https://inaturalist-open-data.s3.amazonaws.com/photos/147774655/medium.jpg,,,,2,0,False,3.0,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.382313852,103.9507713905,2669.0,,,,2669.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
33,200,71858785,2021-03-23 9:55:27 AM GMT+08:00,2021-03-23,2021-03-23 01:55:27 UTC,Singapore,51342,big-simonchan,2021-03-23 07:25:43 UTC,2021-03-23 23:39:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71858785,https://inaturalist-open-data.s3.amazonaws.com/photos/117061975/medium.jpeg,,,Promenade,3,0,False,2.0,Khoo Teck Puat Hospital,1.424614118,103.8382170349,270.0,,,,270.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
34,10,42454737,2020/04/18 11:06 AM +0800,2020-04-18,2020-04-18 03:06:00 UTC,Singapore,162339,sohkamyung,2020-04-18 07:19:18 UTC,2020-07-15 09:28:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42454737,https://inaturalist-open-data.s3.amazonaws.com/photos/67409646/medium.jpeg,,,,3,0,False,,"Lim Chu Kang, Singapore",1.440559,103.7357,,,,,,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
35,317,87824190,2021-07-20 09:22:32,2021-07-20,2021-07-20 01:22:32 UTC,Singapore,3701862,kurade,2021-07-20 07:38:27 UTC,2021-07-24 14:33:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87824190,https://inaturalist-open-data.s3.amazonaws.com/photos/144842350/medium.jpeg,,,,2,0,False,2.0,Kranji Marshes,1.4197913159,103.7202799693,212.0,,,,212.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
36,495,107031138,2022/02/19 4:38 PM +0800,2022-02-19,2022-02-19 08:38:00 UTC,Singapore,162339,sohkamyung,2022-02-19 12:04:39 UTC,2022-02-19 14:13:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107031138,https://inaturalist-open-data.s3.amazonaws.com/photos/179932687/medium.jpeg,,,,1,0,False,,"Tampines, Singapore",1.36508,103.947489,,,,,,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
37,430,101934712,2021/11/26 8:31 AM +0800,2021-11-26,2021-11-26 00:31:00 UTC,Singapore,4518882,fadzrun,2021-11-26 12:44:49 UTC,2021-11-26 13:06:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101934712,https://inaturalist-open-data.s3.amazonaws.com/photos/170301425/medium.jpeg,,,,1,0,False,,"Central Water Catchment, Singapore",1.3554380198,103.7985601591,38.0,,,,38.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
38,218,77238317,Tue May 04 2021 15:14:34 GMT+0800 (GMT+8),2021-05-04,2021-05-04 07:14:34 UTC,Perth,3948217,e0310083terence21,2021-05-04 09:42:31 UTC,2021-05-07 04:21:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77238317,https://inaturalist-open-data.s3.amazonaws.com/photos/126307085/medium.jpg,,,,4,0,False,3.0,"Jurong Lake Gardens, Singapore, Singapore, SG",1.33932,103.7272033333,,,,,,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
39,105,61478646,Fri Oct 02 2020 17:48:14 GMT+0800 (GMT+8),2020-10-02,2020-10-02 09:48:14 UTC,Singapore,579540,g33k5p34k,2020-10-02 14:37:04 UTC,2020-10-03 12:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61478646,https://inaturalist-open-data.s3.amazonaws.com/photos/98384802/medium.jpg,,,,4,0,False,3.0,"Sungei Punggol, Sengkang, Singapore, SG",1.3961833333,103.8849333333,14.0,,,,14.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
40,47,52429843,Fri Jul 03 2020 08:01:06 GMT+0800 (GMT+8),2020-07-03,2020-07-03 00:01:06 UTC,Australia/Perth,3304458,jayeshb,2020-07-09 01:55:32 UTC,2020-07-09 12:17:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52429843,https://inaturalist-open-data.s3.amazonaws.com/photos/83345445/medium.jpg,,,,3,1,False,3.0,"Jurong Lake, Singapore, Singapore, SG",1.3375955488,103.7279588065,556.0,,,,556.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
41,389,96076456,2021/09/25 2:02 PM +0800,2021-09-25,2021-09-25 06:02:00 UTC,Singapore,604276,catalinatong,2021-09-25 13:11:13 UTC,2021-09-25 14:42:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96076456,https://inaturalist-open-data.s3.amazonaws.com/photos/159569023/medium.jpeg,,,,2,0,False,,Telok Blangah Hill park,1.2793382558,103.8107432019,163.0,,,,163.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
42,121,63950465,2020-10-28 5:32:38 pm GMT+08:00,2020-10-28,2020-10-28 09:32:38 UTC,Singapore,337286,hadoe,2020-11-01 10:06:03 UTC,2020-11-03 06:08:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63950465,https://inaturalist-open-data.s3.amazonaws.com/photos/102723974/medium.jpeg,,,,3,0,False,2.0,"23a Rhu Cross, Singapore",1.2926161739,103.8699653372,17.0,,,,17.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
43,144,66513734,2020/12/13 10:21 AM +0800,2020-12-13,2020-12-13 02:21:00 UTC,Singapore,1810128,pseudomonasry,2020-12-13 11:14:15 UTC,2020-12-13 12:01:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66513734,https://inaturalist-open-data.s3.amazonaws.com/photos/107240139/medium.jpeg,,,,1,0,False,,"Tanglin, Singapore",1.3168847111,103.8165098315,122.0,,,,122.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
44,13,44968371,2020-05-05 6:32:25 PM GMT+08:00,2020-05-05,2020-05-05 10:32:25 UTC,Singapore,44170,gancw1,2020-05-05 12:31:26 UTC,2020-05-06 13:42:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44968371,https://inaturalist-open-data.s3.amazonaws.com/photos/71291769/medium.jpeg,,,,3,0,False,2.0,"Clementi, Singapore",1.2952641799,103.7681335956,74.0,,,,74.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
45,288,83922297,Mon Jun 21 2021 18:09:49 GMT+0800 (GMT+8),2021-06-21,2021-06-21 10:09:49 UTC,Singapore,579540,g33k5p34k,2021-06-21 12:15:18 UTC,2021-06-21 13:54:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83922297,https://inaturalist-open-data.s3.amazonaws.com/photos/137875809/medium.jpg,,,,1,0,False,3.0,"Sungei Punggol, Sengkang, Singapore, SG",1.3961783333,103.8849416667,4.0,,,,4.0,,open,False,,,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
46,217,77181814,2021-05-04 10:43:22 AM GMT+08:00,2021-05-04,2021-05-04 02:43:22 UTC,Perth,4063353,gavin_n,2021-05-04 02:56:29 UTC,2021-12-26 05:24:45 UTC,research,CC0,https://www.inaturalist.org/observations/77181814,https://inaturalist-open-data.s3.amazonaws.com/photos/126213539/medium.jpeg,,,Picking nesting material from cloth wrapped on tree trunk,2,0,False,2.0,"Tembusu West Learn Lobe, Singapore",1.3059761738,103.7733669207,6.0,,,,6.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
47,279,83610668,2021-06-19 08:12:59,2021-06-19,2021-06-19 00:12:59 UTC,Singapore,3701862,kurade,2021-06-19 09:32:55 UTC,2021-06-19 14:44:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/83610668,https://inaturalist-open-data.s3.amazonaws.com/photos/137340408/medium.jpeg,,,,2,0,False,2.0,Gardens by the Bay,1.2815682609,103.8636131957,1322.0,,,,1322.0,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
48,238,80034221,2021-05-23 18:37:20,2021-05-23,2021-05-23 10:37:20 UTC,Singapore,4374994,sharikavbhat,2021-05-23 23:23:54 UTC,2021-05-25 09:41:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/80034221,https://inaturalist-open-data.s3.amazonaws.com/photos/131136428/medium.jpeg,,,,3,0,False,2.0,"Eden Condo, Singapore",1.3556,103.9594345,,,,,,,open,False,gps,gps,Brown-throated Sunbird,Anthreptes malacensis,Brown-throated Sunbird,Aves,979598
