,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
11,671,106664319,Sun Feb 13 2022 08:29:05 GMT+0800 (GMT+8),2022-02-13,2022-02-13 00:29:05 UTC,Beijing,5298193,e0199467aiden22,2022-02-13 08:23:36 UTC,2022-02-16 13:23:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/106664319,https://inaturalist-open-data.s3.amazonaws.com/photos/179232404/medium.jpg,,,White collar with dark blackish crown. Body has a hue of blue,4,0,False,3.0,"Jurong Lake Gardens, Singapore, Singapore, SG",1.3345593659,103.7274760036,1050.0,,,,1050.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
12,565,100380053,2021/11/06 8.50am,2021-11-06,2021-11-06 00:50:00 UTC,Singapore,5178614,e0323179racheltan21,2021-11-06 07:16:55 UTC,2021-11-14 09:32:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100380053,https://inaturalist-open-data.s3.amazonaws.com/photos/167526462/medium.jpeg,,,"Cobalt blue head, back, wings and tail with white ring around its neck and a white belly and breast. Bright blue colouration with no green tinges should suggest that this is an adult, indeterminate sex. 
Bird was perched on the tree quietly. It was originally facing back and preening but later turned to face front. ",12,0,False,,"Pasir Ris, Singapore",1.3844571576,103.9449353341,8.0,,,,8.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
13,620,103475783,2021/11/19,2021-11-19,,Singapore,5240371,moniquecordeiro,2021-12-22 16:10:48 UTC,2021-12-23 12:47:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/103475783,https://inaturalist-open-data.s3.amazonaws.com/photos/173190831/medium.jpg,,,,3,0,False,,"Woodlands, Singapur",1.4374317634,103.7691793741,15.0,,,,15.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
14,316,71996330,2021/03/25 8:54 AM +0800,2021-03-25,2021-03-25 00:54:00 UTC,Singapore,4022718,samuel_lee,2021-03-25 03:28:53 UTC,2021-03-25 14:22:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/71996330,https://static.inaturalist.org/photos/117309362/medium.jpeg,,,,2,0,False,,"Queenstown, Singapore",1.3116347159,103.7825442847,15.0,,,,15.0,,open,False,,,Martin-chasseur à collier blanc,Todiramphus chloris,Collared Kingfisher,Aves,472078
15,202,66783361,2020/12/19 2:56 PM UTC,2020-12-19,2020-12-19 14:56:00 UTC,UTC,3127160,gin_glam88,2020-12-19 17:30:42 UTC,2021-04-27 13:56:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66783361,https://inaturalist-open-data.s3.amazonaws.com/photos/107738808/medium.jpg,,,,2,0,False,,"E Coast Park Service Rd, Singapore",1.3007842,103.9121866,5957.0,,,,5957.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
16,592,102214573,2021/11/29 11:07 AM +0800,2021-11-29,2021-11-29 03:07:00 UTC,Singapore,4833518,patengpat,2021-11-30 02:26:04 UTC,2021-11-30 03:16:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102214573,https://inaturalist-open-data.s3.amazonaws.com/photos/170814387/medium.jpeg,,,,1,0,False,,"Pasir Ris, Singapore",1.3857414443,103.9424956134,193.0,,,,193.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
17,258,69193651,Sun Feb 07 2021 17:42:55 GMT+0800 (GMT+8),2021-02-07,2021-02-07 01:42:55 UTC,Perth,3944517,anapompom,2021-02-07 09:46:27 UTC,2021-05-07 04:14:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69193651,https://inaturalist-open-data.s3.amazonaws.com/photos/112224815/medium.jpg,,,"Blue crown to tail, distinct white under parts, medium sized",9,0,False,3.0,"Sunbird Road, Simei, Singapore, SG",1.3386499308,103.9577332768,1414.0,,,,1414.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
18,409,82001212,2021/06/03 1:11 PM +0800,2021-06-03,2021-06-03 05:11:00 UTC,Singapore,651850,patricialorenz,2021-06-07 10:16:02 UTC,2021-06-07 14:13:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82001212,https://inaturalist-open-data.s3.amazonaws.com/photos/134546973/medium.jpeg,,,,2,0,False,,"Zhenghua Park, Singapore",1.3733973791,103.7766943574,262.0,,,,262.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
19,309,71680606,2021/03/21 10:00 AM +0800,2021-03-21,2021-03-21 02:00:00 UTC,Singapore,4022718,samuel_lee,2021-03-21 04:04:39 UTC,2021-03-25 04:49:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/71680606,https://static.inaturalist.org/photos/116739095/medium.jpeg,,,,2,0,False,,"Queenstown, Singapore",1.314405,103.776832,5.0,,,,5.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
20,606,102858055,2020/09/14 2:31 PM +08,2020-09-14,2020-09-14 06:31:00 UTC,Singapore,2471734,ng_yu_fei,2021-12-11 06:59:07 UTC,2021-12-13 02:52:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102858055,https://inaturalist-open-data.s3.amazonaws.com/photos/172028784/medium.jpeg,,,,2,0,False,,"Pasir Ris, Singapore",1.3797693769,103.9521988502,15.0,,,,15.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
21,348,75324766,2021/03/25 8:50 AM UTC,2021-03-25,2021-03-25 08:50:00 UTC,UTC,3947761,e0424873yingfeng21,2021-04-26 16:34:23 UTC,2021-05-07 04:07:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75324766,https://inaturalist-open-data.s3.amazonaws.com/photos/123213529/medium.jpg,,,"Throat, breast and belly white. Wings blue. Undertail grey in color. Head is black above the eyes, with some white patches.",7,0,False,,"Queenstown, Singapore",1.3038137399,103.7777003072,15.0,,,,15.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
22,208,66957024,2020/12/22 1:52 PM +0800,2020-12-22,2020-12-22 05:52:00 UTC,Singapore,3734287,manojmcn,2020-12-23 10:12:14 UTC,2020-12-25 08:35:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66957024,https://inaturalist-open-data.s3.amazonaws.com/photos/108061915/medium.jpg,,,,3,0,False,,"Yuan Ching Rd, Singapore",1.3358997,103.7261741,177.0,,,,177.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
23,459,87231805,2021/06/29 4:59 PM +0800,2021-06-29,2021-06-29 08:59:00 UTC,Singapore,651850,patricialorenz,2021-07-16 04:03:52 UTC,2021-07-17 14:33:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87231805,https://inaturalist-open-data.s3.amazonaws.com/photos/143785101/medium.jpeg,,,,2,0,False,,"Pasir Ris Park - Mangrove Boardwalk, Singapore",1.3778914518,103.9517773811,209.0,,,,209.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
24,508,93687090,2021/09/05 8:33 AM +0800,2021-09-05,2021-09-05 00:33:00 UTC,Singapore,4022718,samuel_lee,2021-09-05 07:39:43 UTC,2021-09-07 15:18:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/93687090,https://inaturalist-open-data.s3.amazonaws.com/photos/155310266/medium.jpeg,,,The usual one hanging around the hide,2,0,False,,"Lim Chu Kang, Singapore",1.4463029599,103.7275501252,2.0,,,,2.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
25,143,61399944,2020/09/12 12:34 PM +0800,2020-09-12,2020-09-12 04:34:00 UTC,Singapore,47594,kokhuitan,2020-10-01 16:12:41 UTC,2021-04-19 15:55:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/61399944,https://inaturalist-open-data.s3.amazonaws.com/photos/98248696/medium.jpg,,,,12,0,False,,"Seletar Club Rd, Singapore",1.4206695,103.86255,213.0,,,,213.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
26,296,71369441,2021/03/08 3:46 PM +0800,2021-03-08,2021-03-08 07:46:00 UTC,Singapore,604276,catalinatong,2021-03-16 16:55:20 UTC,2021-03-17 15:43:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71369441,https://inaturalist-open-data.s3.amazonaws.com/photos/116189102/medium.jpeg,,,,4,0,False,,"Labrador Villa Rd, Singapore 119187",1.2659151,103.8032993,28.0,,,,28.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
27,432,84155037,2021/06/23 8:11 PM UTC,2021-06-23,2021-06-23 20:11:00 UTC,UTC,4374994,sharikavbhat,2021-06-23 08:44:14 UTC,2021-06-23 13:42:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84155037,https://inaturalist-open-data.s3.amazonaws.com/photos/138286420/medium.jpeg,,,,1,0,False,,"1384 Ang Mo Kio Ave 1, Singapore",1.3634088,103.8435614,2467.0,,,,2467.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
28,461,87358818,2021-07-10 10:09:24,2021-07-10,2021-07-10 02:09:24 UTC,Singapore,1688044,nickwilde6978,2021-07-17 04:38:12 UTC,2021-07-17 14:29:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87358818,https://inaturalist-open-data.s3.amazonaws.com/photos/144020912/medium.jpeg,,,,2,0,False,2.0,Jurong Lake Gardens,1.3358996602,103.7261737883,177.0,,,,177.0,,open,False,gps,gps,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
29,123,58496280,2020/06/27 9:46 AM UTC,2020-06-27,,UTC,3559832,bobhumphry2020,2020-09-04 12:06:03 UTC,2020-09-04 13:44:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58496280,https://inaturalist-open-data.s3.amazonaws.com/photos/93397298/medium.jpg,,,,4,0,False,,"57 Cove Way, Singapore 098308",1.2394804,103.8375166,230.0,,,,230.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
30,361,76881014,2021/03/27 5:15 PM +0800,2021-03-27,2021-03-27 09:15:00 UTC,Singapore,651850,patricialorenz,2021-05-03 08:56:41 UTC,2021-05-03 15:16:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881014,https://inaturalist-open-data.s3.amazonaws.com/photos/125738909/medium.jpeg,,,,2,0,False,,"Tampines Eco Green, Singapore",1.3638614064,103.9482714306,274.0,,,,274.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
31,98,54358978,Sun Jul 26 2020 09:42:59 GMT+0800 (GMT+8),2020-07-26,2020-07-26 01:42:59 UTC,Australia/Perth,3305113,stevenkoo,2020-07-26 04:30:00 UTC,2020-07-27 12:15:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54358978,https://inaturalist-open-data.s3.amazonaws.com/photos/86493069/medium.jpg,,,,3,0,False,3.0,"Aroozoo Lane, Hougang, Singapore, SG",1.35343667,103.88381167,25.0,,,,25.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
32,375,79127422,2021/04/18 2:56 PM +0800,2021-04-18,2021-04-18 06:56:00 UTC,Singapore,651850,patricialorenz,2021-05-17 08:56:55 UTC,2021-05-17 14:51:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79127422,https://inaturalist-open-data.s3.amazonaws.com/photos/129574924/medium.jpeg,,,,2,0,False,,"Pasir Ris Park, Singapore",1.3803299022,103.9512483658,304.0,,,,304.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
33,260,69408973,2021/02/11 3:16 PM UTC,2021-02-11,2021-02-11 15:16:00 UTC,UTC,3938930,e0421636tabitha21,2021-02-11 12:35:24 UTC,2021-02-28 14:09:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69408973,https://inaturalist-open-data.s3.amazonaws.com/photos/112607515/medium.jpeg,,,"environment : seen in a tree in an open area next to MacRitchie Reservoir. 

Description: Is a medium sized bird. Has a blue crown with blue wings and white underparts. Has a long sharp bill that is yellow. ",8,0,False,,"Central Water Catchment, Singapore",1.3411222222,103.8315416667,4.0,,,,4.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
34,266,69812620,Mon Feb 01 2021 10:59:51 GMT+0800 (GMT+8),2021-02-01,2021-02-01 02:59:51 UTC,Australia/Perth,1492992,chra_jeanette,2021-02-19 14:04:06 UTC,2021-02-20 14:29:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69812620,https://inaturalist-open-data.s3.amazonaws.com/photos/113369459/medium.jpg,,,,3,0,False,3.0,"Tiong Bahru Road, Tiong Bahru, Singapore, SG",1.2857416667,103.8327416667,14.0,,,,14.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
35,183,65731352,2020/11/15 3:57 PM +0800,2020-11-15,2020-11-15 07:57:00 UTC,Singapore,651850,patricialorenz,2020-11-28 03:30:51 UTC,2020-12-05 10:45:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65731352,https://inaturalist-open-data.s3.amazonaws.com/photos/105844771/medium.jpeg,,,with crab in beak,3,0,False,,"Berlayer Creek Boardwalk, Singapore",1.2684216,103.8043574,136.0,,,,136.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
36,139,60579295,2020/09/19 1:54 PM +0800,2020-09-19,2020-09-19 05:54:00 UTC,Singapore,651850,patricialorenz,2020-09-24 02:54:50 UTC,2020-09-25 10:45:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60579295,https://inaturalist-open-data.s3.amazonaws.com/photos/96879969/medium.jpeg,,,,5,0,False,,"Pasir Ris Ris Park - NW, Singapore",1.3861727673,103.9408372533,339.0,,,,339.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
37,403,81692966,2021/06/05 3:41 PM +0800,2021-06-05,2021-06-05 07:41:00 UTC,Singapore,162339,sohkamyung,2021-06-05 12:59:29 UTC,2021-06-05 15:51:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81692966,https://inaturalist-open-data.s3.amazonaws.com/photos/134008379/medium.jpeg,,,,2,0,False,,"Pasir Ris, Singapore",1.379412,103.9509369722,,,,,,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
38,410,82035803,2021/05/02 10:08 AM +0800,2021-05-02,2021-05-02 02:08:00 UTC,Singapore,101023,plaintiger,2021-06-07 15:51:10 UTC,2021-06-10 06:05:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82035803,https://inaturalist-open-data.s3.amazonaws.com/photos/134605748/medium.jpeg,,,,3,0,False,,"Goodview Gardens, Sg",1.361988,103.752294,42.0,,,,42.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
39,79,52686360,2020/07/10 3:19 PM +0800,2020-07-10,2020-07-10 07:19:00 UTC,Singapore,651850,patricialorenz,2020-07-11 15:32:19 UTC,2020-07-14 13:21:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52686360,https://inaturalist-open-data.s3.amazonaws.com/photos/83768777/medium.jpeg,,,,4,0,False,,"East Coast Park, Singapore",1.2952977682,103.8959566838,73.0,,,,73.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
40,119,58013775,2020/08/30 1:13 PM +0800,2020-08-30,2020-08-30 05:13:00 UTC,Singapore,604908,hiewliwen,2020-08-30 10:53:48 UTC,2020-08-31 09:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58013775,https://inaturalist-open-data.s3.amazonaws.com/photos/92586188/medium.jpg,,,,4,0,False,,"East, Singapore",1.3051133333,103.927125,,,,,,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
41,571,100782582,Mon Nov 08 2021 08:41:00 GMT+0800 (GMT+8),2021-11-08,2021-11-08 00:41:00 UTC,Beijing,5178597,e0425249mayjean21,2021-11-10 17:21:47 UTC,2021-11-14 15:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100782582,https://inaturalist-open-data.s3.amazonaws.com/photos/168241102/medium.jpg,,,"1 adult (indeterminate sex) perched on an antenna. Adults have turquoise-coloured upper parts and head, with black bull and feet, and white breast and belly. ",12,0,False,3.0,"National University of Singapore, Pasir Panjang, Singapore, SG",1.2931466752,103.7805890486,5.0,,,,5.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
42,47,48992855,2020-06-08 6:00:24 PM GMT+08:00,2020-06-08,2020-06-08 10:00:24 UTC,Singapore,651850,patricialorenz,2020-06-09 05:42:49 UTC,2020-07-27 09:45:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48992855,https://inaturalist-open-data.s3.amazonaws.com/photos/77763766/medium.jpeg,,,,3,0,False,2.0,Temasek Polytechnic Sports & Arts Centre,1.3440148107,103.9345217496,263.0,,,,263.0,,open,False,gps,gps,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
43,128,59422472,2020/09/13 10:48 AM +0800,2020-09-13,2020-09-13 02:48:00 UTC,Singapore,44170,gancw1,2020-09-13 08:47:20 UTC,2020-09-14 06:26:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/59422472,https://inaturalist-open-data.s3.amazonaws.com/photos/94947652/medium.jpg,,,,5,0,False,,"Upper Seletar Reservoir Park, Singapore",1.3997833309,103.8077771111,213.0,,,,213.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
44,561,99944959,2021-11-01 08:36:18,2021-11-01,2021-11-01 00:36:18 UTC,Singapore,4385114,sanjana_,2021-11-01 03:26:19 UTC,2021-11-01 09:18:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99944959,https://inaturalist-open-data.s3.amazonaws.com/photos/166727238/medium.jpeg,,,,2,0,False,2.0,Tampines,1.3496804174,103.9567877725,4345.0,,,,4345.0,,open,False,gps,gps,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
45,360,76818872,2021-05-03 10:46:37,2021-05-03,2021-05-03 02:46:37 UTC,Singapore,1688044,nickwilde6978,2021-05-03 03:18:44 UTC,2021-05-04 14:01:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76818872,https://inaturalist-open-data.s3.amazonaws.com/photos/125639649/medium.jpeg,,,,2,0,False,2.0,"Jurong East, Singapore",1.3317066667,103.72815,,,,,,,open,False,gps,gps,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
46,630,104017099,2020/10/14 2:42 PM +0800,2020-10-14,2020-10-14 06:42:00 UTC,Singapore,47594,kokhuitan,2021-12-31 06:40:14 UTC,2021-12-31 11:43:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/104017099,https://inaturalist-open-data.s3.amazonaws.com/photos/174229665/medium.jpg,,,,2,0,False,,"Pasir Ris Park, Singapore",1.3796835226,103.951117909,417.0,,,,417.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
47,136,60339672,2020/09/19 1:31 PM +0800,2020-09-19,2020-09-19 05:31:00 UTC,Singapore,651850,patricialorenz,2020-09-21 18:16:21 UTC,2020-09-22 13:23:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60339672,https://inaturalist-open-data.s3.amazonaws.com/photos/96475044/medium.jpeg,,,,6,0,False,,"Pasir Ris Ris Park - NW, Singapore",1.3861727673,103.9408372533,339.0,,,,339.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
48,67,51603040,2020/07/01 2:04 PM +0800,2020-07-01,2020-07-01 06:04:00 UTC,Singapore,651850,patricialorenz,2020-07-01 17:42:36 UTC,2020-07-18 08:19:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51603040,https://inaturalist-open-data.s3.amazonaws.com/photos/81998291/medium.jpeg,,,,4,0,False,,"East Coast Park, Singapore",1.3089249009,103.9403983017,107.0,,,,107.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
49,299,71415515,2021/03/15 2:29 PM +0800,2021-03-15,2021-03-15 06:29:00 UTC,Singapore,604276,catalinatong,2021-03-17 10:39:20 UTC,2021-03-17 14:26:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71415515,https://inaturalist-open-data.s3.amazonaws.com/photos/116270785/medium.jpeg,,,,2,0,False,,"Mandai Rd Track 7, Singapore",1.400879,103.807041,201.0,,,,201.0,,open,False,,,Collared Kingfisher,Todiramphus chloris,Collared Kingfisher,Aves,472078
