,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10,509,93686527,2021/08/27 10:48 AM UTC,2021-08-27,2021-08-27 10:48:00 UTC,UTC,4953186,keechow,2021-09-05 07:28:49 UTC,2021-09-11 15:09:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93686527,https://inaturalist-open-data.s3.amazonaws.com/photos/155312466/medium.jpg,,,low buildings,2,0,False,,"20 Clementi Ave 1, Singapore 129957",1.3071072,103.7693914,282.0,,,,282.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
11,140,52772410,Sun Jul 12 2020 14:02:16 GMT+0800 (GMT+8),2020-07-12,2020-07-11 22:02:16 UTC,Perth,3305113,stevenkoo,2020-07-12 07:09:28 UTC,2021-05-25 10:25:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52772410,https://inaturalist-open-data.s3.amazonaws.com/photos/83910632/medium.jpg,,,,5,0,False,3.0,"Jalan Pelikat Park Connector, Hougang, Singapore, SG",1.353395,103.88363667,14.0,,,,14.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
12,631,103097131,Wed Dec 15 2021 10:22:08 GMT+0800 (GMT+8),2021-12-15,2021-12-15 02:22:08 UTC,Beijing,4007747,phliew,2021-12-15 15:03:29 UTC,2021-12-16 05:27:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/103097131,https://inaturalist-open-data.s3.amazonaws.com/photos/172477523/medium.jpg,,,,3,0,False,3.0,"Hougang Primary School, Hougang, Singapore, SG",1.3774058703,103.8810552198,34.0,,,,34.0,,,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
13,182,58928233,2020-09-08 2:01:11 PM GMT+08:00,2020-09-08,2020-09-08 06:01:11 UTC,Australia/Perth,3572267,littlerosybear,2020-09-08 06:10:30 UTC,2020-10-04 02:31:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/58928233,https://inaturalist-open-data.s3.amazonaws.com/photos/94114920/medium.jpeg,,,,4,0,False,2.0,,1.3738918982,103.9860438157,,,,,31447.0,obscured,open,True,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
14,169,57531179,2020-08-25 6:24:57 PM GMT+08:00,2020-08-25,2020-08-25 10:24:57 UTC,Singapore,162339,sohkamyung,2020-08-25 10:59:25 UTC,2020-08-26 12:37:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57531179,https://inaturalist-open-data.s3.amazonaws.com/photos/91775719/medium.jpeg,,,,4,0,False,2.0,"Hougang, Singapore",1.363491,103.890416,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
15,16,40877871,Sat Mar 28 2020 17:04:28 GMT+0800 (GMT+8),2020-03-28,2020-03-28 09:04:28 UTC,Australia/Perth,2638597,sngyixin,2020-03-28 13:14:07 UTC,2020-09-11 07:57:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40877871,https://inaturalist-open-data.s3.amazonaws.com/photos/64808464/medium.jpg,,,Was harassing zebra doves,4,0,False,3.0,"West Coast Crescent, West Coast, Singapore, SG",1.2979633333,103.764695,,,,,,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
16,166,56894408,2020-08-19 8:34:00 AM GMT+08:00,2020-08-19,2020-08-19 00:34:00 UTC,Singapore,162339,sohkamyung,2020-08-19 00:42:12 UTC,2020-08-19 15:15:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/56894408,https://inaturalist-open-data.s3.amazonaws.com/photos/90702493/medium.jpg,,,,4,0,False,2.0,"Wing Tai Industrial Centre #04-05, 105 Tampines Road (S)535127, Singapore 535127",1.3618079722,103.889784,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
17,262,66815514,2020-12-20 8:35:16 AM GMT+08:00,2020-12-20,2020-12-20 00:35:16 UTC,Singapore,162339,sohkamyung,2020-12-20 08:09:35 UTC,2020-12-20 09:06:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66815514,https://inaturalist-open-data.s3.amazonaws.com/photos/107798498/medium.jpeg,,,,2,0,False,2.0,"Hougang, Singapore",1.363215,103.8906549722,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
18,463,90107431,2021-08-06 10:54:46,2021-08-06,2021-08-06 02:54:46 UTC,Singapore,51342,big-simonchan,2021-08-06 03:01:28 UTC,2021-08-06 13:47:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90107431,https://inaturalist-open-data.s3.amazonaws.com/photos/148878584/medium.jpeg,,,Butterfly Garden,2,0,False,2.0,Khoo Teck Puat Hospital,1.4247830449,103.8379970938,277.0,,,,277.0,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
19,535,96352450,2021-06-27 12:54:31,2021-06-27,2021-06-27 04:54:31 UTC,Singapore,4063353,gavin_n,2021-09-27 11:38:41 UTC,2021-12-26 05:24:45 UTC,research,CC0,https://www.inaturalist.org/observations/96352450,https://inaturalist-open-data.s3.amazonaws.com/photos/160062502/medium.jpeg,,,,2,0,False,2.0,"Sungei Kadut, Singapore",1.4249901,103.7617149997,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
20,74,48620821,2020-06-06 11:56:02 AM GMT+08:00,2020-06-06,2020-06-06 03:56:02 UTC,Singapore,162339,sohkamyung,2020-06-06 05:38:27 UTC,2020-07-30 11:04:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48620821,https://inaturalist-open-data.s3.amazonaws.com/photos/77158348/medium.jpeg,,,,3,0,False,2.0,"Kovan, Singapore",1.358394,103.880469,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
21,249,65723807,2020-11-28 8:01:27 AM GMT+08:00,2020-11-28,2020-11-28 00:01:27 UTC,Singapore,162339,sohkamyung,2020-11-28 00:58:19 UTC,2020-12-05 10:46:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65723807,https://inaturalist-open-data.s3.amazonaws.com/photos/105831220/medium.jpeg,,,,3,0,False,2.0,"Hougang, Singapore",1.3615889722,103.889351,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
22,587,100987435,2021-11-13 13:47:19,2021-11-13,2021-11-13 05:47:19 UTC,Singapore,3995840,e0424964celinecheng21,2021-11-13 08:13:21 UTC,2021-11-14 15:56:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100987435,https://inaturalist-open-data.s3.amazonaws.com/photos/168607171/medium.jpeg,,,"This bird has a patch of black and white spots around its hind neck, which distinguishes it from the zebra dove. It has a generally light brown plumage, with a grey head and red legs. Its tail is darker grey and it has brown streaks along its wings. Adult, indeterminate sex.

This bird was foraging alone under a tree. ",13,0,False,2.0,Singapore Botanic Gardens,1.3138396962,103.8159134611,1565.0,,,,1565.0,,,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
23,77,48869216,2020-06-06 8:04:30 AM GMT+08:00,2020-06-06,2020-06-06 00:04:30 UTC,Singapore,651850,patricialorenz,2020-06-08 02:14:26 UTC,2020-07-30 09:48:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48869216,https://inaturalist-open-data.s3.amazonaws.com/photos/77559854/medium.jpeg,,,Large population in area,5,0,False,2.0,Jalan Pari Kikis,1.3317829146,103.9428174868,263.0,,,,263.0,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
24,488,92766061,2021-08-28 17:06:34,2021-08-28,2021-08-28 09:06:34 UTC,Singapore,4920255,yuzhe,2021-08-28 12:03:06 UTC,2021-08-30 14:26:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92766061,https://inaturalist-open-data.s3.amazonaws.com/photos/153649632/medium.jpeg,,,Parks,2,0,False,2.0,"Tanglin, Singapore",1.3147816,103.8152249997,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
25,443,87548427,2021/07/18 8:09 AM +0800,2021-07-18,2021-07-18 00:09:00 UTC,Singapore,4518882,fadzrun,2021-07-18 13:43:47 UTC,2021-07-19 06:49:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87548427,https://inaturalist-open-data.s3.amazonaws.com/photos/144343063/medium.jpg,,,,2,0,False,,"Lim Chu Kang, Singapore",1.4222044762,103.7195132645,140.0,,,,140.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
26,713,107299686,2022-02-23 10:13:41,2022-02-23,2022-02-23 02:13:41 UTC,Singapore,1591960,alexashby,2022-02-23 05:45:38 UTC,2022-02-24 09:44:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107299686,https://inaturalist-open-data.s3.amazonaws.com/photos/180438132/medium.jpeg,,,,2,0,False,2.0,"Tanglin, Singapore",1.3209702997,103.815302,,,,,,,,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
27,376,77564595,Thu May 06 2021 11:05:28 GMT+0800 (GMT+8),2021-05-06,2021-05-06 03:05:28 UTC,Perth,3946940,e0176609daryl21,2021-05-06 05:39:19 UTC,2021-05-08 02:23:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77564595,https://inaturalist-open-data.s3.amazonaws.com/photos/126863281/medium.jpg,,,White spotted black collar on hindneck. Head and breast are pinkish brown contrasting with dark brown upper parts.,4,0,False,3.0,"Singapore Botanic Gardens, Holland Village, Singapore, SG",1.314305,103.815025,12.0,,,,12.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
28,195,60786647,2020-09-26 8:01:15 AM GMT+08:00,2020-09-26,2020-09-26 00:01:15 UTC,Singapore,162339,sohkamyung,2020-09-26 03:11:38 UTC,2020-09-26 09:51:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/60786647,https://inaturalist-open-data.s3.amazonaws.com/photos/97220180/medium.jpeg,,,,3,0,False,2.0,"Hougang, Singapore",1.3617719722,103.8889219722,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
29,242,65006680,2020/11/16 2:52 PM UTC,2020-11-16,2020-11-16 14:52:00 UTC,UTC,3843292,jamie_loke,2020-11-16 10:07:13 UTC,2020-11-21 14:38:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65006680,https://inaturalist-open-data.s3.amazonaws.com/photos/104594027/medium.jpeg,,,,3,0,False,,"1 Cluny Rd, Singapore 259569",1.3138397,103.8159136,1526.0,,,,1526.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
30,418,82948500,2020/11/29 1:43 PM +0800,2020-11-29,2020-11-29 05:43:00 UTC,Singapore,4417823,mike_hooper,2021-06-14 02:34:32 UTC,2021-06-14 03:42:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/82948500,https://static.inaturalist.org/photos/136186939/medium.jpg,,,,2,0,False,,"Lim Chu Kang, Singapore",1.4229979436,103.7202006346,53.0,,,,53.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
31,82,49546585,2020-06-14 1:53:16 PM GMT+08:00,2020-06-14,2020-06-14 05:53:16 UTC,Singapore,162339,sohkamyung,2020-06-14 06:47:15 UTC,2020-07-25 08:00:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49546585,https://inaturalist-open-data.s3.amazonaws.com/photos/78657359/medium.jpg,,,,3,0,False,2.0,"Block 17, Singapore",1.3636589722,103.8910879722,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
32,599,101085573,Sun Nov 14 2021 18:08:17 GMT+0800 (GMT+8),2021-11-14,2021-11-14 10:08:17 UTC,Beijing,5178746,e0540189ngjiale21,2021-11-14 11:12:14 UTC,2021-11-15 08:09:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101085573,https://inaturalist-open-data.s3.amazonaws.com/photos/168778644/medium.jpg,,,"An adult individual of indeterminate sex was perched on low-lying branch near ground. Spotted pattern of this individual, which consists of white spots against a patch of black, was observed at the sides and back of the neck, around the nape region; this pattern allowed for the spotted dove individual to be identified as an adult in addition to being distinguished from zebra doves. Other traits observed in this individual are greyish crown and face, brown wings with scaly patterns, brown tail, and black beak.  ",11,0,False,3.0,"Bedok Reservoir Road, Bedok, Singapore, SG",1.329505,103.912195,24.0,,,,24.0,,,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
33,382,77714723,2021-05-07 12:55:14,2021-05-07,2021-05-07 04:55:14 UTC,Singapore,162339,sohkamyung,2021-05-07 05:46:58 UTC,2021-05-08 02:06:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77714723,https://inaturalist-open-data.s3.amazonaws.com/photos/127122124/medium.jpeg,,,,2,0,False,2.0,"Hougang, Singapore",1.362435,103.8907559722,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
34,432,85092415,Mon Jun 28 2021 18:10:07 GMT+0800 (GMT+8),2021-06-28,2021-06-28 10:10:07 UTC,Perth,4007747,phliew,2021-06-30 14:49:43 UTC,2021-07-03 15:30:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85092415,https://inaturalist-open-data.s3.amazonaws.com/photos/139948294/medium.jpg,,,,2,0,False,3.0,"Hougang Primary School, Hougang, Singapore, SG",1.377495,103.881395,8.0,,,,8.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
35,624,102662766,2021-11-18 17:47:59,2021-11-18,2021-11-18 09:47:59 UTC,Singapore,4063353,gavin_n,2021-12-07 15:16:17 UTC,2021-12-26 05:24:45 UTC,research,CC0,https://www.inaturalist.org/observations/102662766,https://inaturalist-open-data.s3.amazonaws.com/photos/171665091/medium.jpeg,,,,1,0,False,2.0,"Opp Caltex Stn, Singapore",1.3086527778,103.9104444444,,,,,,,,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
36,489,92766191,2021-08-28 17:01:31,2021-08-28,2021-08-28 09:01:31 UTC,Singapore,4920255,yuzhe,2021-08-28 12:04:34 UTC,2021-08-30 14:26:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92766191,https://inaturalist-open-data.s3.amazonaws.com/photos/153649869/medium.jpeg,,,Parks,2,0,False,2.0,"Tanglin, Singapore",1.311607,103.8150253056,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
37,472,91094904,2021/08/14 1:43 PM UTC,2021-08-14,2021-08-14 13:43:00 UTC,UTC,4609202,gunwinger,2021-08-14 09:52:55 UTC,2021-08-15 04:23:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91094904,https://inaturalist-open-data.s3.amazonaws.com/photos/150623333/medium.jpg,,,,3,0,False,,"Tanglin, Singapore",1.3149435619,103.814221448,4.0,,,,4.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
38,569,100382063,2021/11/06 11:37 AM UTC,2021-11-06,2021-11-06 11:37:00 UTC,UTC,4609202,gunwinger,2021-11-06 08:00:58 UTC,2021-11-06 13:02:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100382063,https://inaturalist-open-data.s3.amazonaws.com/photos/167530141/medium.jpg,,,,2,0,False,,"Clementi, Singapore",1.3213156433,103.7681583059,8.0,,,,8.0,,,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
39,277,68446032,2021-01-22 1:11:47 PM GMT+08:00,2021-01-22,2021-01-22 05:11:47 UTC,Singapore,162339,sohkamyung,2021-01-22 12:29:09 UTC,2021-01-23 01:36:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68446032,https://inaturalist-open-data.s3.amazonaws.com/photos/110830071/medium.jpeg,,,,3,0,False,2.0,"Hougang, Singapore",1.362197,103.889684,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
40,170,57790023,2020-08-28 7:54:09 AM GMT+08:00,2020-08-28,2020-08-27 23:54:09 UTC,Singapore,162339,sohkamyung,2020-08-28 00:44:59 UTC,2020-08-28 22:45:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/57790023,https://inaturalist-open-data.s3.amazonaws.com/photos/92210456/medium.jpeg,,,,5,0,False,2.0,"Hougang, Singapore",1.361909,103.889577,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
41,35,45060030,2020-05-06 10:37:15 AM GMT+08:00,2020-05-06,2020-05-06 02:37:15 UTC,Singapore,162339,sohkamyung,2020-05-06 11:16:26 UTC,2020-05-06 15:43:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45060030,https://inaturalist-open-data.s3.amazonaws.com/photos/71440889/medium.jpeg,,,,3,0,False,2.0,"Hougang, Singapore",1.362101266,103.8893154636,18.0,,,,18.0,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
42,227,63796168,2020-10-30 8:11:15 AM GMT+08:00,2020-10-30,2020-10-30 00:11:15 UTC,Singapore,162339,sohkamyung,2020-10-30 00:50:05 UTC,2020-10-30 14:05:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/63796168,https://inaturalist-open-data.s3.amazonaws.com/photos/102448795/medium.jpeg,,,,4,0,False,2.0,"Wing Tai Industrial Centre #04-05, 105 Tampines Road (S)535127, Singapore 535127",1.3617809722,103.889898,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
43,261,66806549,Sun Dec 20 2020 08:46:17 GMT+0800 (GMT+8),2020-12-20,2020-12-20 00:46:17 UTC,Singapore,1688044,nickwilde6978,2020-12-20 02:40:46 UTC,2020-12-20 09:48:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66806549,https://inaturalist-open-data.s3.amazonaws.com/photos/107781089/medium.jpg,,,,1,0,False,3.0,"Jurong Lake Gardens, Singapore, Singapore, SG",1.33213,103.7275666667,,,,,,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
44,668,105026592,2022/01/16 12:06 PM UTC,2022-01-16,2022-01-16 12:06:00 UTC,UTC,4609202,gunwinger,2022-01-16 10:52:00 UTC,2022-01-16 15:22:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105026592,https://inaturalist-open-data.s3.amazonaws.com/photos/176120742/medium.jpg,,,,2,0,False,,"Tanglin, Singapore",1.3112988606,103.8128588739,4.0,,,,4.0,,,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
45,372,76025995,2021/03/23 9:48 AM +0800,2021-03-23,2021-03-23 01:48:00 UTC,Singapore,651850,patricialorenz,2021-05-01 03:22:09 UTC,2021-05-04 14:24:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76025995,https://inaturalist-open-data.s3.amazonaws.com/photos/124394025/medium.jpeg,,,,2,0,False,,"Jalan Pari Kikis, Singapore",1.3316179546,103.9433109265,96.0,,,,96.0,,open,False,,,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
46,125,52549264,2020-07-10 9:31:16 AM GMT+08:00,2020-07-10,2020-07-10 01:31:16 UTC,Singapore,162339,sohkamyung,2020-07-10 06:09:59 UTC,2020-07-14 13:29:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52549264,https://inaturalist-open-data.s3.amazonaws.com/photos/83544123/medium.jpeg,,,,4,0,False,2.0,"Hougang, Singapore",1.3634839722,103.896073,,,,,,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
47,558,99701111,2021-10-29 14:25:00,2021-10-29,2021-10-29 06:25:00 UTC,Singapore,162339,sohkamyung,2021-10-29 12:44:34 UTC,2021-10-30 08:15:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99701111,https://inaturalist-open-data.s3.amazonaws.com/photos/166261094/medium.jpeg,,,,2,0,False,2.0,"Hougang, Singapore",1.3620704293,103.889391236,32.0,,,,32.0,,,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
48,441,87405075,2021-07-16,2021-07-16,,Singapore,1485251,wangap,2021-07-17 15:01:41 UTC,2021-07-19 07:21:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87405075,https://inaturalist-open-data.s3.amazonaws.com/photos/144102297/medium.jpeg,,,,3,0,False,2.0,"Hougang Pr Sch, Singapore",1.3774401229,103.8813439384,65.0,,,,65.0,,open,False,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
49,675,105478458,2022-01-23 13:30:49,2022-01-23,2022-01-23 05:30:49 UTC,Singapore,4050931,e0426187jessica22,2022-01-24 03:10:40 UTC,2022-01-24 14:53:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/105478458,https://inaturalist-open-data.s3.amazonaws.com/photos/176986897/medium.jpeg,,,,4,0,False,2.0,,1.2753549054,103.8531093353,,,,,31447.0,obscured,,True,gps,gps,Spotted Dove,Streptopelia chinensis,Spotted Dove,Aves,144549
