,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
10,427,77693328,Thu May 06 2021 17:14:30 GMT+0800 (GMT+8),2021-05-06,2021-05-06 09:14:30 UTC,Perth,3948217,e0310083terence21,2021-05-07 01:36:43 UTC,2021-05-07 04:19:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77693328,https://inaturalist-open-data.s3.amazonaws.com/photos/127083291/medium.jpg,,,,1,0,False,3.0,"Jurong Lake Gardens, Singapore, Singapore, SG",1.332655,103.7285,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
11,296,68893572,2021-02-01 8:27:05 AM GMT+08:00,2021-02-01,2021-02-01 00:27:05 UTC,Singapore,162339,sohkamyung,2021-02-01 00:53:06 UTC,2021-02-01 16:07:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68893572,https://inaturalist-open-data.s3.amazonaws.com/photos/111665517/medium.jpeg,,,,1,0,False,2.0,"Hougang, Singapore",1.361982,103.8910139722,,,,,,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
12,60,47867287,2020/03/29 1:18 PM SST,2020-03-29,2020-03-28 23:18:00 UTC,Samoa,1373148,mushafi,2020-05-30 17:17:35 UTC,2020-06-08 14:01:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47867287,https://inaturalist-open-data.s3.amazonaws.com/photos/75930567/medium.jpeg,,,,3,0,False,,"Jurong East, Singapore",1.337512834,103.7272393937,8.0,,,,8.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
13,212,65810613,2020/11/29 4:22 PM +0800,2020-11-29,2020-11-29 08:22:00 UTC,Singapore,3401252,wsteo,2020-11-29 12:32:36 UTC,2020-12-05 10:42:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/65810613,https://inaturalist-open-data.s3.amazonaws.com/photos/105987192/medium.jpg,,,,2,0,False,,"Yio Chu Kang, Singapore",1.4002219436,103.8203201292,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
14,308,69368322,2021/02/08 8:29 AM UTC,2021-02-08,2021-02-08 08:29:00 UTC,UTC,3947761,e0424873yingfeng21,2021-02-10 16:04:43 UTC,2021-02-28 14:23:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69368322,https://inaturalist-open-data.s3.amazonaws.com/photos/112522977/medium.jpg,,,"Description: Body is green, with a distinctive pink neck and orange chest for males. Females are mostly green throughout the head and neck. Primaries are black, with white coverts.",10,0,False,,"Queenstown, Singapore",1.3063392458,103.7773978872,8.0,,,,8.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
15,803,107033700,2022/02/19 9:00 PM +0800,2022-02-19,2022-02-19 13:00:00 UTC,Singapore,687403,chengailim,2022-02-19 13:09:13 UTC,2022-02-19 14:37:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/107033700,https://inaturalist-open-data.s3.amazonaws.com/photos/179937271/medium.jpg,,,,2,0,False,,Singapore,1.4479987,103.7245442,306.0,,,,306.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
16,690,102915269,2021-12-12 12:55:11,2021-12-12,2021-12-12 04:55:11 UTC,Singapore,51342,big-simonchan,2021-12-12 07:17:45 UTC,2021-12-12 07:19:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/102915269,https://inaturalist-open-data.s3.amazonaws.com/photos/172136825/medium.jpeg,,,Telok Blangah ,1,0,False,2.0,Telok Blangah Hill Park,1.27882337,103.8106680661,464.0,,,,464.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
17,501,87249524,2021-07-04 13:06:20,2021-07-04,2021-07-04 05:06:20 UTC,Singapore,747491,meiyeesung,2021-07-16 10:05:01 UTC,2021-07-17 14:31:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87249524,https://inaturalist-open-data.s3.amazonaws.com/photos/143818020/medium.jpeg,,,,2,0,False,2.0,"Bedok, Singapore",1.3321566464,103.948786743,15.0,,,,15.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
18,648,101011271,2021/11/11 1:58 AM UTC,2021-11-11,2021-11-11 01:58:00 UTC,UTC,5187034,e0325153ruoxin21,2021-11-13 16:12:10 UTC,2021-11-15 14:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101011271,https://inaturalist-open-data.s3.amazonaws.com/photos/168649605/medium.jpg,,,"Male (because pink neck, females have green neck) adult. It has a light green body with a distinct pink neck. It was perching on the topmost branch of a fruiting tree and remained sedentary for more than 15 minutes.",9,0,False,,"Tanglin, Singapore",1.3137277778,103.8152166667,4.0,,,,4.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
19,693,103033143,2021-12-14 11:20:57,2021-12-14,2021-12-14 03:20:57 UTC,Singapore,51342,big-simonchan,2021-12-14 05:40:58 UTC,2021-12-14 07:26:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/103033143,https://inaturalist-open-data.s3.amazonaws.com/photos/172355578/medium.jpeg,,,twrB level 4,2,0,False,2.0,Khoo Teck Puat Hospital,1.4247830449,103.8379970938,277.0,,,,277.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
20,390,72876993,2021/04/04 9:56 AM +0800,2021-04-04,2021-04-04 01:56:00 UTC,Singapore,162339,sohkamyung,2021-04-04 10:11:13 UTC,2021-04-04 15:13:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72876993,https://inaturalist-open-data.s3.amazonaws.com/photos/118902489/medium.jpeg,,,,2,0,False,,"Lim Chu Kang, Singapore",1.439764,103.7339539722,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
21,632,100484187,2021/11/07 4:35 PM UTC,2021-11-07,2021-11-07 16:35:00 UTC,UTC,4609202,gunwinger,2021-11-07 11:57:48 UTC,2021-11-08 06:28:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100484187,https://inaturalist-open-data.s3.amazonaws.com/photos/167719128/medium.jpg,,,,2,0,False,,"Jurong East, Singapore",1.334297743,103.7286617998,4.0,,,,4.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
22,683,102597893,2021-11-29 17:38:26,2021-11-29,2021-11-29 09:38:26 UTC,Singapore,2501027,ericlopes,2021-12-06 10:29:06 UTC,2021-12-06 13:44:45 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/102597893,https://inaturalist-open-data.s3.amazonaws.com/photos/171542843/medium.jpeg,,,,2,0,False,2.0,Singapore,1.3520736236,103.8198358566,33607.0,,,,33607.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
23,301,69121358,2021-02-06 11:31:13 AM GMT+08:00,2021-02-06,2021-02-06 03:31:13 UTC,Australia/Perth,2528608,jengtengs,2021-02-06 03:34:08 UTC,2021-02-06 14:33:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69121358,https://inaturalist-open-data.s3.amazonaws.com/photos/112090568/medium.jpeg,,,,2,0,False,2.0,"Tanglin, Singapore",1.3079632,103.8146320997,,,,,,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
24,196,64837302,2020/11/14 8:18 AM UTC,2020-11-14,2020-11-14 08:18:00 UTC,UTC,3127160,gin_glam88,2020-11-14 04:34:18 UTC,2020-11-14 17:55:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64837302,https://inaturalist-open-data.s3.amazonaws.com/photos/104302499/medium.jpg,,,,3,0,False,,"Jurong East, Singapore",1.3404297775,103.7239934805,15.0,,,,15.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
25,577,96088245,Fri Sep 24 2021 16:48:16 GMT+0800 (GMT+8),2021-09-24,2021-09-24 08:48:16 UTC,Beijing,4007747,phliew,2021-09-25 14:50:40 UTC,2021-09-25 15:51:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96088245,https://inaturalist-open-data.s3.amazonaws.com/photos/159590337/medium.jpg,,,,2,0,False,3.0,"Hougang Primary School, Hougang, Singapore, SG",1.3774898123,103.8808375065,24.0,,,,24.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
26,234,66653176,2020/12/14 2:43 PM +0800,2020-12-14,2020-12-14 06:43:00 UTC,Singapore,651850,patricialorenz,2020-12-16 13:46:54 UTC,2020-12-17 14:39:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66653176,https://inaturalist-open-data.s3.amazonaws.com/photos/107498548/medium.jpeg,,,,2,0,False,,"Sungei Buloh Wetland Reserve West, Singapore",1.4469442134,103.7265290342,392.0,,,,392.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
27,513,89309281,2021-07-28,2021-07-28,,Singapore,1485251,wangap,2021-07-31 12:41:36 UTC,2021-07-31 14:41:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89309281,https://inaturalist-open-data.s3.amazonaws.com/photos/147474054/medium.jpeg,,,,1,0,False,,"North-East, SG",1.377394,103.881382,33.0,,,,33.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
28,58,47821099,2020-05-30 8:16:43 AM GMT+08:00,2020-05-30,2020-05-30 00:16:43 UTC,Singapore,44170,gancw1,2020-05-30 09:13:56 UTC,2020-05-31 03:01:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47821099,https://inaturalist-open-data.s3.amazonaws.com/photos/75860275/medium.jpeg,,,,5,0,False,2.0,"Clementi, Singapore",1.2954414956,103.7678945437,25.0,,,,25.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
29,167,62553859,2020/10/12 10:54 AM +0800,2020-10-12,2020-10-12 02:54:00 UTC,Singapore,604276,catalinatong,2020-10-14 13:35:52 UTC,2020-10-17 12:26:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/62553859,https://inaturalist-open-data.s3.amazonaws.com/photos/100242856/medium.jpeg,,,,5,0,False,,"Yuan Ching Rd, Singapore",1.3358997,103.7261741,177.0,,,,177.0,,open,False,,,Розовошейный зелёный голубь,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
30,605,98391668,2021/10/11 4:20 PM +0800,2021-10-11,2021-10-11 08:20:00 UTC,Singapore,604276,catalinatong,2021-10-16 16:32:54 UTC,2021-10-17 01:09:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98391668,https://inaturalist-open-data.s3.amazonaws.com/photos/163802762/medium.jpeg,,,,2,0,False,,"Rifle Range Rd, Singapore",1.3562366,103.8015201,210.0,,,,210.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
31,610,98770625,2021/10/20 2:37 PM +0800,2021-10-20,2021-10-20 06:37:00 UTC,Singapore,5132429,bladerunnersgp,2021-10-20 06:39:05 UTC,2021-10-21 08:15:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98770625,https://inaturalist-open-data.s3.amazonaws.com/photos/164522815/medium.jpg,,,,2,0,False,,"Toa Payoh, Singapore",1.3416134945,103.8745312884,212.0,,,,212.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
32,654,101065684,2021-11-11,2021-11-11,,Singapore,1485251,wangap,2021-11-14 03:40:11 UTC,2021-11-15 13:39:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/101065684,https://inaturalist-open-data.s3.amazonaws.com/photos/168742680/medium.jpg,,,,2,0,False,,"North-East, SG",1.377308,103.881435,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
33,569,95089222,2021-09-16 13:44:04,2021-09-16,2021-09-16 05:44:04 UTC,Singapore,51342,big-simonchan,2021-09-16 22:59:00 UTC,2021-09-17 14:48:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95089222,https://inaturalist-open-data.s3.amazonaws.com/photos/157819069/medium.jpeg,,,Promenade,3,0,False,2.0,Khoo Teck Puat Hospital,1.4247830449,103.8379970938,277.0,,,,277.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
34,381,72496442,2021/03/04 3:32 PM +0800,2021-03-04,2021-03-04 07:32:00 UTC,Singapore,651850,patricialorenz,2021-03-31 01:48:57 UTC,2021-03-31 14:24:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72496442,https://inaturalist-open-data.s3.amazonaws.com/photos/118208293/medium.jpeg,,,,2,0,False,,"Sungei Buloh Wetland Reserve West, Singapore",1.4469442134,103.7265290342,392.0,,,,392.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
35,601,97751485,2021/10/10 7:55 AM +0800,2021-10-10,2021-10-09 23:55:00 UTC,Singapore,4518882,fadzrun,2021-10-10 10:39:03 UTC,2021-10-12 13:09:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/97751485,https://inaturalist-open-data.s3.amazonaws.com/photos/162622386/medium.jpeg,,,,2,0,False,,"Central Catchment, North, Singapore",1.3556233333,103.79954,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
36,290,68760991,2021/01/29 6:18 PM UTC,2021-01-29,2021-01-29 18:18:00 UTC,UTC,3945400,e0324435tzemin21,2021-01-29 14:37:44 UTC,2021-08-25 02:48:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/68760991,https://inaturalist-open-data.s3.amazonaws.com/photos/111419261/medium.jpeg,,,"Bluish-grey head, pink neck, pale orange breast, olive green wings, pale yellowish-green belly. Bluish-grey upper side of tail, chestnut colored under side of tail. Spotted on tall tree, near female.

bird butt",9,0,False,,"Jurong East, Singapore",1.332918,103.7255159722,,,,,,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
37,235,66738885,2020/12/18 5:33 PM +0800,2020-12-18,2020-12-18 09:33:00 UTC,Singapore,604276,catalinatong,2020-12-18 16:20:04 UTC,2020-12-19 15:16:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/66738885,https://inaturalist-open-data.s3.amazonaws.com/photos/107656029/medium.jpeg,,,,2,0,False,,"Anchorvale Street, Singapore 544834",1.3993143,103.8848743,212.0,,,,212.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
38,14,40515738,2020/03/22 9:40 AM +0800,2020-03-22,2020-03-22 01:40:00 UTC,Singapore,987748,kangmin,2020-03-22 11:00:02 UTC,2020-03-22 11:55:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40515738,https://inaturalist-open-data.s3.amazonaws.com/photos/64206976/medium.jpeg,,,,2,0,False,,"Jurong West, Singapore",1.3548202887,103.7175707852,355.0,,,,355.0,,open,False,,,holub papouščí,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
39,646,100991241,Sat Nov 13 2021 15:40:13 GMT +0800 (GMT+8),2021-11-13,2021-11-13 07:40:13 UTC,Singapore,4628185,resurrexia,2021-11-13 09:59:59 UTC,2021-11-13 10:05:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/100991241,https://inaturalist-open-data.s3.amazonaws.com/photos/168614071/medium.jpeg,,,,2,0,False,333.0,,1.3532854579,103.6034834277,,,,,31447.0,obscured,open,True,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
40,373,72006876,2021-03-25 5:20:10 PM GMT+08:00,2021-03-25,2021-03-25 01:20:10 UTC,Perth,3944436,e0052753wenxin21,2021-03-25 09:25:46 UTC,2021-05-07 02:04:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72006876,https://inaturalist-open-data.s3.amazonaws.com/photos/117335316/medium.jpeg,,,"Medium sized bird (slightly bigger than Javan myna), bluish grey head, pink throat, orange chest and green body

Was seen perching for a long time on top of the tree crown, very conspicuous in the canopy layer formed by a series of tree crowns ",8,0,False,2.0,"Tembusu Multi Purpose Hall, Singapore",1.306009,103.7739959722,,,,,,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
41,85,51882839,2020/04/26 5:53 PM +0800,2020-04-26,2020-04-26 09:53:00 UTC,Singapore,47594,kokhuitan,2020-07-04 08:52:30 UTC,2020-07-23 14:12:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51882839,https://inaturalist-open-data.s3.amazonaws.com/photos/82455963/medium.jpg,,,"This female Pink-necked Green-pigeon also like the mango tree.

https://singaporebirders.blogspot.com/2020/04/sengkang-apr20-from-kh-during-this.html",3,0,False,,"Compassvale Bow, Singapore",1.3819868,103.8970369,216.0,,,,216.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
42,324,70031511,Tue Feb 23 2021 18:54:49 GMT+0800 (GMT+8),2021-02-23,2021-02-23 02:54:49 UTC,Perth,3944517,anapompom,2021-02-23 10:57:26 UTC,2021-05-07 04:11:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70031511,https://inaturalist-open-data.s3.amazonaws.com/photos/113771797/medium.jpg,,,"Edge of primaries black and white, white vent snd black tail end, blue crown to nape, green belly, pinkish orange wash on breast
Found at kent ridge park",10,0,False,3.0,"Science Park Drive, Pasir Panjang, Singapore, SG",1.2900603684,103.7878027966,65.0,,,,65.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
43,307,69301241,2021/02/01 8:54 AM +0800,2021-02-01,2021-02-01 00:54:00 UTC,Singapore,514269,marcelfinlay,2021-02-09 11:31:54 UTC,2021-02-12 14:08:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/69301241,https://inaturalist-open-data.s3.amazonaws.com/photos/112430585/medium.jpeg,,,,3,0,False,,"Marina South, Singapore",1.2820814727,103.8681486036,15.0,,,,15.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
44,550,93688508,2021/09/03 5:26 PM UTC,2021-09-03,2021-09-03 17:26:00 UTC,UTC,4902269,krithikh_g,2021-09-05 08:04:31 UTC,2021-09-06 13:58:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93688508,https://inaturalist-open-data.s3.amazonaws.com/photos/155315794/medium.jpeg,,,Parks ,1,0,False,,"Central Water Catchment, Singapore",1.3709431786,103.825033212,63.0,,,,63.0,,open,False,,,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
45,9,39966177,2020/03/14 2:45 PM SGT,2020-03-14,2020-03-14 06:45:00 UTC,Singapore,2526418,a0161852huilin20,2020-03-14 13:51:01 UTC,2020-03-22 02:32:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39966177,https://inaturalist-open-data.s3.amazonaws.com/photos/63463579/medium.jpeg,,,,3,0,False,,"Bukit Batok, Singapore",1.3489199286,103.7632884434,15.0,,,,15.0,,open,False,,,holub papouščí,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
46,61,48196155,2020-06-01 9:18:30 AM GMT+08:00,2020-06-01,2020-06-01 01:18:30 UTC,Singapore,651850,patricialorenz,2020-06-02 02:43:43 UTC,2020-08-06 14:04:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48196155,https://inaturalist-open-data.s3.amazonaws.com/photos/76460433/medium.jpeg,,,,5,0,False,2.0,Jalan Pari Kikis,1.3317829146,103.9428174868,263.0,,,,263.0,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
47,100,53004083,2020-07-14 8:17:22 AM GMT+08:00,2020-07-14,2020-07-14 00:17:22 UTC,Singapore,162339,sohkamyung,2020-07-14 00:41:48 UTC,2020-07-15 06:29:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53004083,https://inaturalist-open-data.s3.amazonaws.com/photos/84286511/medium.jpg,,,,5,0,False,2.0,"Hougang, Singapore",1.3617079722,103.8911049722,,,,,,,open,False,gps,gps,Pink-necked Green-Pigeon,Treron vernans,Pink-necked Green-Pigeon,Aves,3393
